0,0,0,0,7,0,0,0,0,1,0,2,0,0,1,0,4,5,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,4,0,0,0,1,2,0,0,10,1,5,1,0,0,0,0,0,1,1,7,0,0,0,0,0,0,1,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,2,2,1,0,0,2,3,1,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,1,0,0,7,2,0,1,0,0,0,0,0,0,0,10,0,5
0,1,1,0,4,0,0,0,0,0,0,3,0,0,0,0,7,5,1,0,0,0,4,0,0,0,0,0,0,0,19,0,0,0,1,1,2,0,2,2,0,0,10,1,2,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,3,1,2,7,0,4,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,5,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,1,3,0,3,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,5,0,2,0,1,0,0,2,1,0,0,2,0,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,8,1,0,0,0,2,9,1,0,0,0,2,0,6,0,0,13,0,0,0,2,0,0,0,0,4,0,4,1,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,1,2,1,0,3,3,0,0,4,1,0,1,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,0,2,4,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,6,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,6,3,0,0,2,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,3,3,1,0,0,1,2,0,3,0,0,6,0,0,0,2,0,0,0,0,2,0,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,3,4,0
3,0,0,0,2,10,0,0,0,4,0,0,0,0,1,0,2,15,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,2,1,1,1,0,0,2,0,0,16,1,2,1,0,0,0,0,0,3,4,7,0,0,0,0,0,0,1,0,2,0,0,7,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,7,0,14,0,0,4,0,3,0,0,0,1,1,0,0,0,0,0,0,5,1,0,3,0,2,0,0,0,3,0,2,0,0,0,0,1,0,0,0,4,0,0,0,1,0,3,0,0,0,3,0,3,1,5,0,0,0,0,2,5,0,0,5,0,0,0,2,0,2,1,0,0,0,0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,4,3,0,0,0,1,0,2,0,0,4,0,0,0,1,0,0,0,0,2,0,1,1,0,4,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,5,0,3
1,2,2,0,3,7,0,0,0,0,0,2,0,0,0,0,5,4,2,0,0,0,6,0,0,0,0,0,1,0,29,0,0,2,0,5,3,0,0,4,0,0,10,1,1,2,0,0,0,0,0,1,0,13,0,0,0,0,0,0,4,1,4,0,6,9,0,3,0,0,0,3,2,1,0,0,0,0,4,0,0,6,0,13,0,0,10,0,2,0,0,0,2,2,0,0,0,0,1,0,8,2,0,1,0,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,10,0,0,0,7,0,0,1,0,0,8,0,2,2,4,4,0,2,1,5,1,1,0,1,0,0,0,4,0,3,0,8,0,0,0,0,0,0,3,0,0,0,2,2,1,0,0,0,1,5,3,0,1,2,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,3,0,0,0,2,0,1,0,0,3,2,0,1,0,0,0,0,0,0,0,8,2,6
3,0,1,0,6,8,0,0,0,1,0,2,0,0,6,0,11,4,2,0,0,0,1,0,0,0,0,0,3,0,45,0,0,1,4,8,2,0,1,2,0,0,11,4,0,6,0,0,0,0,0,1,5,14,0,0,0,0,0,0,0,2,2,0,3,2,0,1,0,0,0,6,4,3,0,0,0,0,0,0,0,4,0,35,0,0,8,0,0,0,0,0,3,0,0,0,0,0,4,0,5,2,0,2,0,3,0,0,0,12,0,4,0,0,0,0,1,0,0,0,17,0,0,0,1,0,0,1,0,0,7,0,0,1,14,2,0,0,0,6,1,1,0,2,0,0,0,3,0,3,0,2,0,0,0,0,0,0,1,0,0,0,7,1,5,0,0,0,3,6,3,0,1,2,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,2,0,0,0,3,0,0,0,0,9,2,0,1,0,0,0,1,0,0,0,21,0,6
0,1,1,0,15,19,0,0,0,2,0,7,0,0,2,0,6,5,0,0,0,0,1,0,0,0,0,0,4,0,36,0,0,0,5,18,1,0,4,2,0,0,5,3,0,4,0,0,0,0,0,1,3,15,0,0,0,0,0,0,2,2,7,0,1,3,0,0,0,0,0,3,6,2,1,0,0,0,1,0,0,6,0,25,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,8,4,0,1,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,17,0,0,0,2,0,0,0,0,0,17,0,0,0,16,11,0,0,3,0,1,0,0,2,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,5,3,0,0,0,9,11,3,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,8,0,1,0,0,10,1,0,3,0,0,0,2,0,0,1,36,0,0
2,0,1,0,5,3,0,0,0,2,0,3,0,0,0,0,3,10,3,0,0,0,1,0,0,0,0,0,0,0,18,0,0,1,6,10,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,6,0,4,1,0,1,0,0,0,1,2,3,1,0,0,0,2,0,0,0,0,19,0,0,0,0,0,0,0,0,5,1,0,0,0,0,4,0,1,5,0,6,0,0,0,0,0,4,0,1,0,0,0,0,3,0,0,0,16,0,0,0,3,0,0,0,0,0,8,0,0,2,15,2,0,0,2,0,0,0,0,1,0,0,0,8,0,1,0,1,0,0,0,0,0,0,2,0,0,0,4,6,1,0,0,0,5,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,2,0,0,2,0,0,0,0,1,2,0,4,0,0,0,1,0,0,1,8,1,0
1,0,0,0,0,1,0,0,0,2,0,1,0,1,2,0,3,4,1,0,0,0,2,0,0,0,0,0,0,0,12,0,0,2,3,3,1,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,3,10,0,0,0,0,0,0,0,1,6,2,2,5,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,1,0,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,0,4,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,3,0,0,0,1,0,2,2,0,0,1,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,1,0,0,9,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,8
2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,1,0,11,0,0,2,3,0,0,0,1,3,0,0,1,4,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,1,2,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,8,2,0,0,0,3,2,0,0,0,0,0,0,0,0,6,0,4,2,0,1,0,5,0,0,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,1,2,4,2,0,0,1,0,0,0,0,3,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,4,0,0,0,0,0,0,2,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,5,2,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,1,3,4,0,0,1,0,0,0,3,4,0,1,0,1,0,0,0,2,0,12,0,0,0,0,0,0,1,0,4,0,1,6,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,10,6,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,5,2,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,7,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,3,0,3
2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,14,8,2,0,0,0,1,0,0,0,0,0,0,0,32,0,0,0,3,10,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,2,1,6,3,1,2,0,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,6,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,5,0,2,0,0,0,1,0,8,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,7,0,0,2,10,0,0,0,4,0,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,3,1,2,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,2,0,0,2,1,0,1,0,0,0,1,0,0,1,3,0,4
1,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,19,9,3,0,0,0,0,0,0,0,0,0,0,0,59,0,0,1,2,1,2,0,1,2,0,0,6,0,0,2,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,25,0,0,4,0,2,1,0,0,0,0,1,0,0,0,1,0,6,8,0,2,0,2,0,0,0,2,0,4,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,3,8,3,0,0,0,3,2,2,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,6,8,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,1,0,0,1,8,0,8
2,0,4,0,2,1,0,0,0,0,0,0,0,0,4,0,12,11,2,0,0,0,4,0,0,0,0,0,0,0,36,0,0,7,10,1,0,0,4,1,0,0,9,0,0,1,0,8,0,0,0,0,5,4,0,0,0,0,0,0,1,0,2,1,4,12,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6,0,1,0,0,0,5,0,5,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,5,0,0,6,0,0,1,4,1,0,2,1,3,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,6,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,6,4,0,0,0,0,0,0,0,3,0,0,2,1,0,3,0,0,0,1,0,0,1,4,0,7
0,0,1,0,3,7,0,0,0,0,0,3,0,0,0,0,8,15,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,3,1,1,0,4,1,0,0,6,0,0,4,0,1,0,0,0,0,4,4,0,0,0,0,0,0,1,0,7,0,4,4,0,5,0,0,0,6,4,0,0,0,0,0,3,0,0,0,0,7,0,0,2,0,3,0,0,0,6,0,0,0,0,0,0,0,4,5,0,0,0,2,0,0,0,1,0,2,0,0,2,0,3,0,0,0,2,0,0,0,7,0,0,1,0,0,3,0,1,3,3,0,0,1,2,1,3,1,0,5,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,2,6,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,1,0,0,5,1,0,1,0,0,0,1,0,0,0,2,0,6
2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,1,0,0,2,4,0,0,7,3,0,2,0,1,0,0,0,0,2,4,0,0,0,0,0,0,2,1,1,0,2,10,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,0,3,0,1,0,0,0,1,1,0,0,0,0,4,0,2,2,0,2,0,0,0,0,0,2,0,3,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,1,4,0,0,2,1,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,4,3,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0
2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,3,1,0,0,2,0,0,0,4,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,4,1,0,7,0,1,0,0,0,3,5,1,4,0,0,0,1,0,0,1,0,6,0,0,0,0,2,3,0,0,1,0,1,0,0,0,1,0,5,1,0,2,0,1,0,0,0,1,0,4,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,5,2,0,0,0,0,0,0,0,0,5,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,2,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0
2,0,1,0,4,2,0,0,0,0,0,1,0,0,2,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,2,3,0,0,11,2,0,1,0,1,0,0,0,3,2,7,0,0,0,0,0,0,1,2,6,1,1,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,14,0,0,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,10,0,1,0,0,2,0,2,0,0,0,6,0,0,0,3,0,2,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,1,1,0,0,1,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0
4,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,4,7,3,0,0,0,1,0,0,0,0,0,0,0,28,0,0,3,5,3,0,0,1,0,0,0,5,0,0,3,0,0,0,0,0,2,4,5,0,0,0,0,0,2,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,27,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,2,2,0,8,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,0,2,1,0,0,1,0,0,2,3,0,0,0,2,0,3,0,0,0,0,0,0,6,0,1,0,2,0,0,0,0,0,0,12,0,0,0,2,0,2,0,0,0,3,5,2,0,0,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,5,2,0,0,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,9
2,1,1,0,3,7,0,0,0,0,0,3,0,0,0,0,5,19,2,0,0,0,4,0,0,0,0,0,0,0,36,0,0,1,2,0,2,0,5,0,0,0,7,0,0,0,0,1,0,0,0,0,6,3,0,0,0,0,0,3,2,2,4,1,3,2,0,1,0,0,0,2,3,0,0,0,0,0,1,0,0,4,0,24,0,0,5,0,2,0,0,0,5,0,0,0,0,0,3,0,3,0,0,5,0,1,0,0,0,5,0,2,0,1,9,0,3,0,0,0,4,0,0,0,6,0,2,0,0,0,6,0,4,2,7,2,0,0,0,6,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,5,9,1,0,0,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,1,0,11,2,0,1,0,0,0,6,0,3,0,0,2,0,0,3,0,0,0,2,0,0,0,5,0,6
2,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,2,3,3,0,0,0,4,0,0,0,0,0,1,0,39,0,0,0,7,1,0,0,4,0,0,0,13,0,0,4,0,4,0,0,0,0,1,12,0,0,0,0,0,3,2,2,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,4,0,0,2,0,8,0,0,4,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,6,0,0,0,0,1,0,2,0,0,0,2,0,0,0,4,0,0,1,0,0,3,0,0,0,6,0,0,0,2,3,2,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,1,0,0,0,11,1,4,0,0,0,4,5,2,0,0,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,9,2,0,4,1,0,0,9,0,1,0,0,2,1,0,2,0,0,0,2,0,0,0,1,0,8
